pqn1, pqn2,l1,                 l2, E1, E2, delta E in R*Z m^-1,delta E in electron volts,delta E in Hz,is backwards?,degeneracy
22, 24,0,                 1, 2.106132E-03, 1.846524E-03, 2.596077E-04,3.532142E-03,8.540682E+11,0,3
52, 94,0,                 4, 3.728277E-04, 1.131734E-04, 2.596543E-04,3.532777E-03,8.542217E+11,0,9
50, 81,1,                 2, 4.119175E-04, 1.522278E-04, 2.596897E-04,3.533258E-03,8.543379E+11,0,15
47, 72,4,                 3, 4.526935E-04, 1.929554E-04, 2.597382E-04,3.533918E-03,8.544975E+11,0,63
38, 48,3,                 2, 6.928891E-04, 4.331250E-04, 2.597641E-04,3.534270E-03,8.545828E+11,0,35
52, 91,1,                 2, 3.804080E-04, 1.206258E-04, 2.597822E-04,3.534517E-03,8.546425E+11,0,15
47, 72,4,                 4, 4.526935E-04, 1.929012E-04, 2.597923E-04,3.534654E-03,8.546756E+11,0,225371
53, 97,1,                 2, 3.659921E-04, 1.061717E-04, 2.598204E-04,3.535036E-03,8.547680E+11,0,15
51, 86,1,                 0, 3.956927E-04, 1.358710E-04, 2.598217E-04,3.535055E-03,8.547724E+11,0,3
49, 79,0,                 4, 4.200862E-04, 1.602307E-04, 2.598554E-04,3.535513E-03,8.548833E+11,0,9
27, 30,4,                 3, 1.371742E-03, 1.111860E-03, 2.598825E-04,3.535881E-03,8.549723E+11,0,63
47, 72,0,                 1, 4.567661E-04, 1.968654E-04, 2.599007E-04,3.536130E-03,8.550323E+11,0,3
42, 57,3,                 2, 5.671662E-04, 3.072477E-04, 2.599184E-04,3.536370E-03,8.550906E+11,0,35
48, 76,2,                 3, 4.331250E-04, 1.731762E-04, 2.599487E-04,3.536783E-03,8.551903E+11,0,35
33, 38,1,                 0, 9.602059E-04, 7.002389E-04, 2.599671E-04,3.537032E-03,8.552506E+11,0,3
47, 72,3,                 4, 4.528882E-04, 1.929012E-04, 2.599869E-04,3.537302E-03,8.553159E+11,0,63
48, 75,0,                 4, 4.378506E-04, 1.777778E-04, 2.600728E-04,3.538471E-03,8.555985E+11,0,9
39, 51,2,                 1, 6.557796E-04, 3.956927E-04, 2.600869E-04,3.538663E-03,8.556449E+11,0,15
48, 73,1,                 2, 4.475103E-04, 1.873957E-04, 2.601147E-04,3.539040E-03,8.557361E+11,0,15
49, 80,4,                 3, 4.164931E-04, 1.562895E-04, 2.602037E-04,3.540251E-03,8.560289E+11,0,63
43, 58,1,                 0, 5.596374E-04, 2.994295E-04, 2.602079E-04,3.540309E-03,8.560428E+11,0,3
51, 90,2,                 3, 3.837148E-04, 1.234845E-04, 2.602303E-04,3.540613E-03,8.561164E+11,0,35
49, 80,4,                 4, 4.164931E-04, 1.562500E-04, 2.602431E-04,3.540788E-03,8.561588E+11,0,254571
47, 72,3,                 2, 4.528882E-04, 1.926336E-04, 2.602546E-04,3.540943E-03,8.561964E+11,0,35
47, 73,2,                 1, 4.517319E-04, 1.914552E-04, 2.602767E-04,3.541245E-03,8.562693E+11,0,15
52, 95,0,                 1, 3.728277E-04, 1.125227E-04, 2.603050E-04,3.541630E-03,8.563624E+11,0,3
49, 80,3,                 4, 4.166649E-04, 1.562500E-04, 2.604149E-04,3.543125E-03,8.567238E+11,0,63
49, 81,2,                 1, 4.156444E-04, 1.551952E-04, 2.604492E-04,3.543592E-03,8.568368E+11,0,15
33, 39,4,                 3, 9.182736E-04, 6.578029E-04, 2.604708E-04,3.543885E-03,8.569077E+11,0,63
52, 96,2,                 3, 3.691123E-04, 1.085298E-04, 2.605825E-04,3.545406E-03,8.572754E+11,0,35
49, 80,3,                 2, 4.166649E-04, 1.560549E-04, 2.606100E-04,3.545780E-03,8.573657E+11,0,35
27, 30,4,                 4, 1.371742E-03, 1.111111E-03, 2.606310E-04,3.546065E-03,8.574348E+11,0,45131
51, 86,1,                 2, 3.956927E-04, 1.350511E-04, 2.606416E-04,3.546209E-03,8.574696E+11,0,15
42, 58,2,                 1, 5.655461E-04, 3.048768E-04, 2.606693E-04,3.546586E-03,8.575607E+11,0,15
46, 68,0,                 4, 4.769345E-04, 2.162630E-04, 2.606715E-04,3.546616E-03,8.575680E+11,0,9
49, 77,1,                 2, 4.291610E-04, 1.684437E-04, 2.607173E-04,3.547239E-03,8.577187E+11,0,15
40, 51,1,                 0, 6.484063E-04, 3.876534E-04, 2.607529E-04,3.547724E-03,8.578359E+11,0,3
50, 85,2,                 3, 3.992012E-04, 1.384412E-04, 2.607600E-04,3.547820E-03,8.578592E+11,0,35
33, 39,4,                 4, 9.182736E-04, 6.574622E-04, 2.608114E-04,3.548520E-03,8.580285E+11,0,80555
48, 76,4,                 3, 4.340278E-04, 1.731762E-04, 2.608516E-04,3.549066E-03,8.581604E+11,0,63
48, 76,4,                 4, 4.340278E-04, 1.731302E-04, 2.608976E-04,3.549692E-03,8.583118E+11,0,239675
49, 80,0,                 1, 4.200862E-04, 1.591355E-04, 2.609507E-04,3.550415E-03,8.584866E+11,0,3
51, 90,4,                 3, 3.844675E-04, 1.234845E-04, 2.609830E-04,3.550855E-03,8.585929E+11,0,63
51, 91,2,                 1, 3.837148E-04, 1.227156E-04, 2.609992E-04,3.551075E-03,8.586461E+11,0,15
51, 90,4,                 4, 3.844675E-04, 1.234568E-04, 2.610107E-04,3.551232E-03,8.586840E+11,0,286187
48, 76,3,                 4, 4.342105E-04, 1.731302E-04, 2.610803E-04,3.552178E-03,8.589129E+11,0,63
51, 90,3,                 4, 3.846198E-04, 1.234568E-04, 2.611630E-04,3.553304E-03,8.591852E+11,0,63
52, 97,2,                 1, 3.691123E-04, 1.078960E-04, 2.612163E-04,3.554029E-03,8.593603E+11,0,15
48, 77,2,                 1, 4.331250E-04, 1.719003E-04, 2.612247E-04,3.554143E-03,8.593880E+11,0,15
41, 53,1,                 2, 6.166043E-04, 3.553278E-04, 2.612765E-04,3.554847E-03,8.595583E+11,0,15
52, 96,4,                 3, 3.698225E-04, 1.085298E-04, 2.612927E-04,3.555068E-03,8.596117E+11,0,63
51, 90,3,                 2, 3.846198E-04, 1.233197E-04, 2.613001E-04,3.555169E-03,8.596361E+11,0,35
48, 76,3,                 2, 4.342105E-04, 1.729026E-04, 2.613079E-04,3.555275E-03,8.596616E+11,0,35
52, 96,4,                 4, 3.698225E-04, 1.085069E-04, 2.613155E-04,3.555379E-03,8.596868E+11,0,302931
44, 62,0,                 4, 5.214950E-04, 2.601457E-04, 2.613493E-04,3.555838E-03,8.597978E+11,0,9
48, 76,0,                 1, 4.378506E-04, 1.764981E-04, 2.613525E-04,3.555882E-03,8.598084E+11,0,3
33, 39,3,                 4, 9.188360E-04, 6.574622E-04, 2.613738E-04,3.556172E-03,8.598785E+11,0,63
51, 89,0,                 4, 3.876534E-04, 1.262467E-04, 2.614067E-04,3.556619E-03,8.599867E+11,0,9
53, 98,1,                 0, 3.659921E-04, 1.045710E-04, 2.614212E-04,3.556816E-03,8.600343E+11,0,3
37, 47,2,                 1, 7.284900E-04, 4.670622E-04, 2.614278E-04,3.556906E-03,8.600560E+11,0,15
52, 96,3,                 4, 3.699662E-04, 1.085069E-04, 2.614592E-04,3.557334E-03,8.601596E+11,0,63
46, 69,2,                 3, 4.715641E-04, 2.101014E-04, 2.614627E-04,3.557381E-03,8.601709E+11,0,35
43, 60,0,                 1, 5.461544E-04, 2.846490E-04, 2.615054E-04,3.557962E-03,8.603115E+11,0,3
41, 55,0,                 1, 6.010251E-04, 3.395142E-04, 2.615109E-04,3.558036E-03,8.603294E+11,0,3
38, 49,2,                 1, 6.907019E-04, 4.291610E-04, 2.615410E-04,3.558446E-03,8.604285E+11,0,15
50, 85,4,                 3, 4.000000E-04, 1.384412E-04, 2.615588E-04,3.558689E-03,8.604871E+11,0,63
52, 96,3,                 2, 3.699662E-04, 1.083940E-04, 2.615722E-04,3.558871E-03,8.605311E+11,0,35
50, 85,4,                 4, 4.000000E-04, 1.384083E-04, 2.615917E-04,3.559136E-03,8.605953E+11,0,270071
29, 32,1,                 0, 1.251138E-03, 9.895072E-04, 2.616313E-04,3.559675E-03,8.607256E+11,0,3
37, 45,1,                 0, 7.601011E-04, 4.984687E-04, 2.616324E-04,3.559690E-03,8.607293E+11,0,3
27, 30,3,                 4, 1.372769E-03, 1.111111E-03, 2.616578E-04,3.560036E-03,8.608130E+11,0,63
50, 84,0,                 4, 4.033813E-04, 1.417234E-04, 2.616579E-04,3.560037E-03,8.608132E+11,0,9
